2, -1, 0, -1, 0, -1, 0, -1, 0, -1, 2, -1, 0, -1, 2, -1, 0, -1, 0, -1, 0, -1, 2, 10,
0, -1, 2, -1, 0, -1, 0, -1, 2, -1, 0, -1, 0, -1, 0, -1, 2, -1, 2, -1, 0, -1, 0, 10,
2, -1, 2, -1, 0, -1, 2, -1, 2, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, 10,
2, -1, 2, -1, 2, -1, 2, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, 10,
2, -1, 2, -1, 2, -1, 0, -1, 2, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, 10, 
